name,MMSI,flag,flag translated,GFW vessel type,GFW gear type,hours,vesselId,dataset
Ms Julie,366842490,USA,United States of America,Fishing,Trawler,95.61833333333334,3fa7d72ec-c7f5-663a-3efc-cec50a8b0127,public-global-vessel-identity:v3.0
Seadawn,367372000,USA,United States of America,Fishing,Trawler,92.06194444444445,ed088ba72-243a-b3ed-fb66-3790930cfab4,public-global-vessel-identity:v3.0
Texas Lady,367721920,USA,United States of America,Fishing,Trawler,90.66027777777776,53f8f2ab3-3e51-38b3-3d93-8993ea1aa346,public-global-vessel-identity:v3.0
Arctic Storm,368555000,USA,United States of America,Fishing,Trawler,89.88444444444445,e05594fb2-20f2-3aba-083a-44be954535d2,public-global-vessel-identity:v3.0
Dusk,366744320,USA,United States of America,Fishing,Trawler,89.63999999999999,0da11ca87-7b04-66e1-8fdc-745e0a82a570,public-global-vessel-identity:v3.0
Michele Ann,367331060,USA,United States of America,Fishing,Fishing,89.38833333333335,e3ac855ed-d0da-f025-3d9f-6651cb921fd5,public-global-vessel-identity:v3.0
Westernbreeze,367408970,USA,United States of America,Fishing,Trawler,84.3236111111111,1ae4c7d63-33ea-99bf-6cd7-737c952dbf67,public-global-vessel-identity:v3.0
Predator,368565000,USA,United States of America,Fishing,Trawler,82.24427153277777,edae4cd05-50b0-1691-27b2-67c10efe1418,public-global-vessel-identity:v3.0
Echo Belle,367412830,USA,United States of America,Fishing,Fishing,74.86222222222226,07cb8469e-e0ff-c3ee-86dc-f48936268a22,public-global-vessel-identity:v3.0
Queen Corinne,367711540,USA,United States of America,Fishing,Trawler,66.37500000000001,bdc4267c6-6f82-bd3b-f50d-e9fa3b42e222,public-global-vessel-identity:v3.0
Seattle Enterprise,369604000,USA,United States of America,Fishing,Trawler,64.11888888888889,bcbc34962-2a13-a2a1-1fdf-f9ec505e4e02,public-global-vessel-identity:v3.0
Miss Sue,366207630,USA,United States of America,Fishing,Trawler,61.962500000000006,39d154947-7b8a-12f6-9bd3-cf5040134c25,public-global-vessel-identity:v3.0
Miss Berdie,368548000,USA,United States of America,Fishing,Trawler,61.745555555555555,98aad50e2-2696-6924-a71f-b2d8727ce79d,public-global-vessel-identity:v3.0
Marathon,367085290,USA,United States of America,Fishing,Trawler,60.58697326194446,e7e88d830-0001-9d67-5620-ac72876ef65f,public-global-vessel-identity:v3.0
Pacific Ram,338494100,USA,United States of America,Fishing,Trawler,52.51691300722222,4a768058a-a4b8-35c3-27c7-4c0eee5ae936,public-global-vessel-identity:v3.0
Coast Pride3333,367356180,USA,United States of America,Fishing,Fishing,52.48666666666666,9e50b8064-4c1d-c277-6f49-e1aa66c3c4f5,public-global-vessel-identity:v3.0
American Triumph,366047000,USA,United States of America,Fishing,Trawler,50.808405149166674,9cd111a46-6768-574b-61c2-a766c548b7bd,public-global-vessel-identity:v3.0
Bay Islander,367707330,USA,United States of America,Fishing,Trawler,50.42333333333332,b8701df7a-ae67-e93e-fcb3-886e9beb8f71,public-global-vessel-identity:v3.0
Northern Ram,368371000,USA,United States of America,Fishing,Trawler,49.14416666666666,b32f754a6-68af-87a8-4102-e25b4442e462,public-global-vessel-identity:v3.0
Raven,367774000,USA,United States of America,Fishing,Trawler,48.05027777777778,17637d0a4-474a-886e-5e8f-0eedf8bc1d6e,public-global-vessel-identity:v3.0
Searcher 1,366831470,USA,United States of America,Fishing,Trawler,46.35805555555555,445280d4a-a3d8-0743-3b98-a0a0f901752c,public-global-vessel-identity:v3.0
Chellissa,367162190,USA,United States of America,Fishing,Trawler,43.383333333333326,99ba5d578-8f7c-e19d-33f0-a9ed55613d24,public-global-vessel-identity:v3.0
Ms Julie,366842490,USA,United States of America,Fishing,Trawler,43.19555555555556,f8949b9b3-3ece-8bfa-cc04-5187c799be58,public-global-vessel-identity:v3.0
Lisa Melinda,366738920,USA,United States of America,Fishing,Trawler,42.99944444444446,c05e6e833-36b9-e4ed-a1cd-718f83506fdc,public-global-vessel-identity:v3.0
Seeker,368578000,USA,United States of America,Fishing,Trawler,42.85507040111113,2d173aca7-738a-6608-21f2-3672bba5e264,public-global-vessel-identity:v3.0
Ossian,366773410,USA,United States of America,Fishing,Trawler,38.40611111111111,a30ac482e-e863-001e-346f-7e9e4dc62ebe,public-global-vessel-identity:v3.0
Ocean Rover,368032000,USA,United States of America,Fishing,Trawler,36.24583333333333,0b4bdcc68-8086-7e9a-a82d-75057af1e460,public-global-vessel-identity:v3.0
Last Straw,366245070,USA,United States of America,Fishing,Trawler,35.22027777777778,ab1f9d1fb-bafe-e542-b0f2-a41d6c5bb85b,public-global-vessel-identity:v3.0
Pacifc Surveyor,367490280,USA,United States of America,Fishing,Fishing,34.75666666666667,bcccb1e9a-a147-8253-523b-b69743edcb0c,public-global-vessel-identity:v3.0
Island Enterprise,368037000,USA,United States of America,Fishing,Trawler,33.94722222222222,c7e7f3ac5-55a1-072d-9dd6-e1ad6514f94c,public-global-vessel-identity:v3.0
Pegasus,368572000,USA,United States of America,Fishing,Trawler,33.77611111111111,29dc546a1-1a7f-e828-624e-404e686ca074,public-global-vessel-identity:v3.0
Eclipse,367730870,USA,United States of America,Fishing,Inconclusive,32.60722222222223,9af5b4dd7-7182-fce4-c96e-46b7074b0b8d,public-global-vessel-identity:v3.0
Stormie C,367635760,USA,United States of America,Fishing,Fishing,29.679166666666667,fee5610c9-94b5-f009-f6d5-700b7f35fb79,public-global-vessel-identity:v3.0
Nordic Star,367056452,USA,United States of America,Fishing,Trawler,25.807222222222222,0b0834471-1991-45db-b747-ef98c090ce5d,public-global-vessel-identity:v3.0
Cap Elza,367701130,USA,United States of America,Fishing,Trawler,25.657222222222224,8a7c4e888-8a44-5b5c-6c9c-db2e307ed647,public-global-vessel-identity:v3.0
Coho,367331760,USA,United States of America,Fishing,Trawler,25.329166666666666,23f8d2c62-2a1e-d203-5be1-7fcc324f1c9b,public-global-vessel-identity:v3.0
Raven,367774000,USA,United States of America,Fishing,Trawler,21.44111111111111,2a4e096d4-4b9e-b3e3-01bd-585e21eaccbd,public-global-vessel-identity:v3.0
Pisces,367555720,USA,United States of America,Fishing,Set gillnet,20.872777777777777,4a65905e3-3761-0276-a31e-7f011acf2449,public-global-vessel-identity:v3.0
Bernadette,366233570,USA,United States of America,Fishing,Trawler,20.311666666666667,454a28f85-56e4-93cb-efa6-ff786439e8da,public-global-vessel-identity:v3.0
Jaka-B,367673240,USA,United States of America,Fishing,Fishing,19.81083333333333,e6b56d0d0-0172-8361-1e79-07f6aa4dc98a,public-global-vessel-identity:v3.0
Arctic Ram,366408250,USA,United States of America,Fishing,Trawler,18.08361111111111,20a7fbc47-739f-b066-840b-f87a7fbb8240,public-global-vessel-identity:v3.0
Kylie Lynn,366780440,USA,United States of America,Fishing,Fishing,17.934166666666666,e6f48b33a-a270-99f5-9355-e6f8741bf189,public-global-vessel-identity:v3.0
Excalibur,367664560,USA,United States of America,Fishing,Trawler,17.7275,a008da33f-fcb9-e953-1ee5-f0e7046bd69c,public-global-vessel-identity:v3.0
Lady Law,367084010,USA,United States of America,Fishing,Trawler,17.53,1aa24e054-4ef5-f0de-da96-0bff6afcba3b,public-global-vessel-identity:v3.0
Muir Milach,367672390,USA,United States of America,Fishing,Trawler,16.606111111111108,4730b07a8-8377-06f2-24c0-79399bf2a64e,public-global-vessel-identity:v3.0
Swell Rider,367725050,USA,United States of America,Fishing,Trawler,16.419166666666666,2bdae5bf7-7850-fa1f-c174-02346fcbb65d,public-global-vessel-identity:v3.0
Catalyst,367531350,USA,United States of America,Fishing,Fishing,14.798055555555557,e48e1abfe-ee76-fb4f-570e-d437a27791d7,public-global-vessel-identity:v3.0
New Life,367388280,USA,United States of America,Fishing,Trawler,14.10277777777778,3926fd4ed-dc74-38b6-e1c6-27f3a0672ccd,public-global-vessel-identity:v3.0
Arctic Fury,366468000,USA,United States of America,Fishing,Trawler,13.816666666666666,720db63ef-fb15-6d23-7893-d190ce3ec84d,public-global-vessel-identity:v3.0
Pacific Challenger,367326360,USA,United States of America,Fishing,Trawler,13.17638888888889,c50c30625-50b2-06ad-108e-58de59e7dcda,public-global-vessel-identity:v3.0
Ocean Hunter,367638480,USA,United States of America,Fishing,Trawler,13.051944444444446,a77bf9611-136e-74f8-3636-43ecc219360e,public-global-vessel-identity:v3.0
Channa Sea,368147390,USA,United States of America,Fishing,Set longline,13.024166666666666,8b2404373-3a0b-a73f-e678-a226a88e1201,public-global-vessel-identity:v3.0
Leslie Lee,338603000,USA,United States of America,Fishing,Trawler,12.795277777777779,ffd866dd7-7f97-7cab-60a2-46d52b006e89,public-global-vessel-identity:v3.0
Noahs Ark,366934770,USA,United States of America,Fishing,Trawler,10.786111111111111,e5943e3b0-0a33-28ca-3e67-1015e6f305c8,public-global-vessel-identity:v3.0
Alex,366788850,USA,United States of America,Fishing,Fishing,10.723333333333333,8d68317d6-6610-59c4-c99a-ef4cd41acd1a,public-global-vessel-identity:v3.0
Skookumchuck Pisces,367499870,USA,United States of America,Fishing,Fishing,9.886666666666667,ef6af73bb-bf8c-1d9b-b265-540fa9dc3d35,public-global-vessel-identity:v3.0
Tabitha,368094990,USA,United States of America,Fishing,Trawler,7.210833333333333,173c23b2d-d925-c021-2ea8-5ba2e75585f2,public-global-vessel-identity:v3.0
Arctic Fjord,366860000,USA,United States of America,Fishing,Trawler,6.370833333333334,01c796c24-42a6-5932-8f05-702800cfafec,public-global-vessel-identity:v3.0
Miss Emily,338165129,USA,United States of America,Fishing,Trawler,4.941388888888889,3365128da-aff8-cd5b-410d-0a36d0ed3e02,public-global-vessel-identity:v3.0
Aguero,367420820,USA,United States of America,Fishing,Fishing,4.8,1a04ba011-14a1-711a-a301-fa90b0dc32eb,public-global-vessel-identity:v3.0
Sea Clipper,366765940,USA,United States of America,Fishing,Trawler,4.218055555555556,612485d68-8e22-ed6a-1650-ab89009cf373,public-global-vessel-identity:v3.0
Skookumchuck Pisces,367499870,USA,United States of America,Fishing,Fishing,3.6533333333333333,6465f0de6-6364-e8d3-1b51-66cb2aa6171e,public-global-vessel-identity:v3.0
Golden Alaska,338132000,USA,United States of America,Fishing,Trawler,2.968888888888889,e212d01d3-3845-c217-3651-cee13060594a,public-global-vessel-identity:v3.0
Bushwacker,367430530,USA,United States of America,Fishing,Fishing,2.848055555555556,0e6bc0270-0d6f-fad3-49f0-ae68c89bec10,public-global-vessel-identity:v3.0
Patriot,367616260,USA,United States of America,Fishing,Trawler,1.7030555555555555,05e9d2d1a-a955-f537-03fa-bd3971478751,public-global-vessel-identity:v3.0
Mary C,367391709,USA,United States of America,Fishing,Fishing,1.6838888888888888,5e123d5bb-b648-d277-90ee-601a7cf58f15,public-global-vessel-identity:v3.0
Catalyst,367531350,USA,United States of America,Fishing,Fishing,1.2438888888888888,79174cefe-ee6f-81ed-b919-86e10e6a7ca2,public-global-vessel-identity:v3.0
Collier Brothers,367165240,USA,United States of America,Fishing,Trawler,0.5075,60d8068d5-570e-35e6-8a02-91b98e6d3a04,public-global-vessel-identity:v3.0
Noyo Dawn,367763660,USA,United States of America,Fishing,Trawler,0.28861111111111115,c167eae3f-fc30-0469-a939-3ea2b9e5d1c5,public-global-vessel-identity:v3.0
